"riskiness (0 =  good, 1 = bad)",principal,"past_due_days (cutoff on 12/8/2016, negative means paid early)","education (0 = high school or below, 1 = some college, 2 = bachelor, 3 = master or above)",age,"gender (0 = male, 1 = female)","money_in_checking_account (0 = less than 0 or no account, 1 = between 0 and 10000, 2 = more than 10000)","credit_history (0 = no credits taken or all credits paid back on time, 1 = existing credits paid back on time until now, 2 = delay in paying back in the past, 3 = critical account/credits at other banks)",credit_amount,"money_in_savings (0 = unknown or no savings account, 1 = less than 1000, 2 = between 1000 and 5000, 3 = between 5000 and 10000, 4 = over 10000)","years_at_present_employment (0 = unemployed, 1 = less than 1 year, 2 = between 1 and 4 years, 3 = between 4 and 7 years, 4 = more than 7 years)",years_at_current_address,"rent_housing (0 = no, 1 = yes)","own_housing (0 = no, 1 = yes)","free_housing (0 = no, 1 = yes)",number_of_credits_at_this_bank,"is_employed (0 = unemployed, 1 = employed)",number_of_dependents,"is_foreign_worker (0 = no, 1 = yes)"
0,,,,67,0,0,3,250,4,2,2,0,1,0,2,1,1,1
0,,,,22,1,0,3,250,4,2,2,0,1,0,2,1,1,1
0,,,,49,0,0,3,250,4,2,2,0,1,0,2,1,1,1
0,,,,45,0,0,3,250,4,2,2,0,1,0,2,1,1,1
0,,,,53,0,0,3,250,4,2,2,0,1,0,2,1,1,1
0,,,,35,0,1,1,276,1,2,4,1,0,0,1,1,1,1
0,,,,53,0,1,1,276,1,2,4,1,0,0,1,1,1,1
0,,,,35,0,1,1,276,1,2,4,1,0,0,1,1,1,1
0,,,,61,0,1,1,276,1,2,4,1,0,0,1,1,1,1
0,,,,28,0,1,1,276,1,2,4,1,0,0,1,1,1,1
0,,,,25,1,0,3,338,3,4,4,0,1,0,2,1,1,1
0,,,,24,1,0,3,338,3,4,4,0,1,0,2,1,1,1
0,,,,22,1,0,3,338,3,4,4,0,1,0,2,1,1,1
0,,,,60,0,0,3,338,3,4,4,0,1,0,2,1,1,1
0,,,,28,1,0,3,338,3,4,4,0,1,0,2,1,1,1
0,,,,32,1,0,0,339,1,4,1,0,1,0,1,1,1,1
0,,,,53,0,0,0,339,1,4,1,0,1,0,1,1,1,1
0,,,,25,0,0,0,339,1,4,1,0,1,0,1,1,1,1
0,,,,44,1,0,0,339,1,4,1,0,1,0,1,1,1,1
0,,,,31,0,0,0,339,1,4,1,0,1,0,1,1,1,1
0,,,,48,0,0,1,343,1,1,1,0,1,0,1,1,1,1
0,,,,44,0,0,1,343,1,1,1,0,1,0,1,1,1,1
0,,,,48,0,0,1,343,1,1,1,0,1,0,1,1,1,1
0,,,,44,0,0,1,343,1,1,1,0,1,0,1,1,1,1
0,,,,26,0,0,1,343,1,1,1,0,1,0,1,1,1,1
0,,,,36,0,0,3,362,2,2,4,0,1,0,2,1,1,1
0,,,,39,0,0,3,362,2,2,4,0,1,0,2,1,1,1
0,,,,42,1,0,3,362,2,2,4,0,1,0,2,1,1,1
0,,,,34,0,0,3,362,2,2,4,0,1,0,2,1,1,1
0,,,,63,0,0,3,362,2,2,4,0,1,0,2,1,1,1
0,,,,36,0,1,1,368,0,4,4,0,1,0,1,1,1,1
0,,,,27,0,1,1,368,0,4,4,0,1,0,1,1,1,1
0,,,,30,0,1,1,368,0,4,4,0,1,0,1,1,1,1
0,,,,57,0,1,1,368,0,4,4,0,1,0,1,1,1,1
0,,,,33,1,1,1,368,0,4,4,0,1,0,1,1,1,1
0,,,,25,0,0,3,385,1,3,3,0,1,0,4,1,1,1
0,,,,31,0,0,3,385,1,3,3,0,1,0,4,1,1,1
0,,,,37,0,0,3,385,1,3,3,0,1,0,4,1,1,1
0,,,,37,0,0,3,385,1,3,3,0,1,0,4,1,1,1
0,,,,24,0,0,3,385,1,3,3,0,1,0,4,1,1,1
0,,,,30,0,2,1,392,1,1,4,1,0,0,1,1,1,1
0,,,,26,0,2,1,392,1,1,4,1,0,0,1,1,1,1
0,,,,44,0,2,1,392,1,1,4,1,0,0,1,1,1,1
0,,,,24,0,2,1,392,1,1,4,1,0,0,1,1,1,1
0,,,,58,1,2,1,392,1,1,4,1,0,0,1,1,1,1
0,,,,35,1,2,0,409,4,2,3,1,0,0,2,1,1,1
0,,,,39,0,2,0,409,4,2,3,1,0,0,2,1,1,1
0,,,,23,1,2,0,409,4,2,3,1,0,0,2,1,1,1
0,,,,39,0,2,0,409,4,2,3,1,0,0,2,1,1,1
0,,,,28,1,2,0,409,4,2,3,1,0,0,2,1,1,1
0,,,,29,0,0,0,426,1,4,4,0,1,0,1,1,1,1
0,,,,30,0,0,0,426,1,4,4,0,1,0,1,1,1,1
0,,,,25,0,0,0,426,1,4,4,0,1,0,1,1,1,1
0,,,,31,0,0,0,426,1,4,4,0,1,0,1,1,1,1
0,,,,57,0,0,0,426,1,4,4,0,1,0,1,1,1,1
0,,,,26,0,0,1,428,1,4,1,0,1,0,1,1,1,1
0,,,,52,0,0,1,428,1,4,1,0,1,0,1,1,1,1
0,,,,31,1,0,1,428,1,4,1,0,1,0,1,1,1,1
0,,,,23,1,0,1,428,1,4,1,0,1,0,1,1,1,1
0,,,,23,1,0,1,428,1,4,1,0,1,0,1,1,1,1
1,,,,27,0,0,1,433,1,0,4,1,0,0,1,1,1,1
1,,,,50,0,1,0,433,4,1,2,1,0,0,1,1,2,1
1,,,,61,0,0,1,433,1,0,4,1,0,0,1,1,1,1
1,,,,25,0,1,0,433,4,1,2,1,0,0,1,1,2,1
1,,,,26,1,0,1,433,1,0,4,1,0,0,1,1,1,1
1,,,,48,0,1,0,433,4,1,2,1,0,0,1,1,2,1
1,,,,29,1,0,1,433,1,0,4,1,0,0,1,1,1,1
1,,,,22,0,1,0,433,4,1,2,1,0,0,1,1,2,1
1,,,,37,0,0,1,433,1,0,4,1,0,0,1,1,1,1
1,,,,25,1,1,0,433,4,1,2,1,0,0,1,1,2,1
1,,,,30,1,0,1,448,1,1,4,0,1,0,1,1,1,1
1,,,,46,0,0,1,448,1,1,4,0,1,0,1,1,1,1
1,,,,51,0,0,1,448,1,1,4,0,1,0,1,1,1,1
1,,,,41,1,0,1,448,1,1,4,0,1,0,1,1,1,1
1,,,,40,0,0,1,448,1,1,4,0,1,0,1,1,1,1
0,,,,66,0,1,1,454,1,1,1,0,1,0,1,1,1,1
0,,,,34,0,1,1,454,1,1,1,0,1,0,1,1,1,1
0,,,,51,0,1,1,454,1,1,1,0,1,0,1,1,1,1
0,,,,39,0,1,1,454,1,1,1,0,1,0,1,1,1,1
0,,,,22,0,1,1,454,1,1,1,0,1,0,1,1,1,1
0,,,,44,1,1,1,458,1,2,3,0,1,0,1,1,1,1
0,,,,47,0,1,1,458,1,2,3,0,1,0,1,1,1,1
0,,,,24,1,1,1,458,1,2,3,0,1,0,1,1,1,1
0,,,,58,1,1,1,458,1,2,3,0,1,0,1,1,1,1
0,,,,52,0,1,1,458,1,2,3,0,1,0,1,1,1,1
0,,,,29,1,1,1,484,1,3,3,0,1,0,1,1,1,1
0,,,,27,1,1,1,484,1,3,3,0,1,0,1,1,1,1
0,,,,47,0,1,1,484,1,3,3,0,1,0,1,1,1,1
0,,,,30,0,1,1,484,1,3,3,0,1,0,1,1,1,1
0,,,,28,0,1,1,484,1,3,3,0,1,0,1,1,1,1
0,,,,56,0,0,1,518,1,2,1,0,1,0,1,1,1,1
0,,,,54,0,0,1,518,1,2,1,0,1,0,1,1,1,1
0,,,,33,1,0,1,518,1,2,1,0,1,0,1,1,1,1
0,,,,20,0,0,1,518,1,2,1,0,1,0,1,1,1,1
0,,,,54,0,0,1,518,1,2,1,0,1,0,1,1,1,1
0,,,,58,0,0,3,522,3,4,4,0,1,0,2,1,2,1
0,,,,61,1,0,3,522,3,4,4,0,1,0,2,1,2,1
0,,,,34,0,0,3,522,3,4,4,0,1,0,2,1,2,1
0,,,,36,0,0,3,522,3,4,4,0,1,0,2,1,2,1
0,,,,36,0,0,3,522,3,4,4,0,1,0,2,1,2,1
0,,,,41,0,0,3,571,1,4,4,0,1,0,2,1,1,1
0,,,,24,0,0,3,571,1,4,4,0,1,0,2,1,1,1
0,,,,24,1,0,3,571,1,4,4,0,1,0,2,1,1,1
0,,,,35,0,0,3,571,1,4,4,0,1,0,2,1,1,1
0,,,,26,0,0,3,571,1,4,4,0,1,0,2,1,1,1
0,,,,39,0,1,2,585,1,2,4,1,0,0,2,1,1,1
0,,,,39,0,1,2,585,1,2,4,1,0,0,2,1,1,1
0,,,,32,0,1,2,585,1,2,4,1,0,0,2,1,1,1
0,,,,30,1,1,2,585,1,2,4,1,0,0,2,1,1,1
0,,,,35,0,1,2,585,1,2,4,1,0,0,2,1,1,1
0,,,,31,0,1,1,590,1,1,3,0,1,0,1,1,1,0
0,,,,23,1,1,1,590,1,1,3,0,1,0,1,1,1,0
0,,,,28,0,1,1,590,1,1,3,0,1,0,1,1,1,0
0,,,,25,1,1,1,590,1,1,3,0,1,0,1,1,1,0
0,,,,35,0,1,1,590,1,1,3,0,1,0,1,1,1,0
0,,,,47,0,0,1,601,1,1,3,1,0,0,1,1,2,1
0,,,,30,1,0,1,601,1,1,3,1,0,0,1,1,2,1
0,,,,27,1,0,1,601,1,1,3,1,0,0,1,1,2,1
0,,,,23,1,0,1,601,1,1,3,1,0,0,1,1,2,1
0,,,,36,0,0,1,601,1,1,3,1,0,0,1,1,2,1
1,,,,25,1,2,0,609,1,1,1,0,1,0,1,0,1,1
0,,,,41,1,0,3,609,1,3,3,0,1,0,2,1,1,0
1,,,,24,0,2,0,609,1,1,1,0,1,0,1,0,1,1
0,,,,63,0,0,3,609,1,3,3,0,1,0,2,1,1,0
1,,,,27,1,2,0,609,1,1,1,0,1,0,1,0,1,1
0,,,,30,0,0,3,609,1,3,3,0,1,0,2,1,1,0
1,,,,40,0,2,0,609,1,1,1,0,1,0,1,0,1,1
0,,,,30,0,0,3,609,1,3,3,0,1,0,2,1,1,0
1,,,,34,0,2,0,609,1,1,1,0,1,0,1,0,1,1
0,,,,29,1,0,3,609,1,3,3,0,1,0,2,1,1,0
0,,,,24,1,0,3,618,1,4,4,0,1,0,1,1,1,1
0,,,,29,0,0,3,618,1,4,4,0,1,0,1,1,1,1
0,,,,27,0,0,3,618,1,4,4,0,1,0,1,1,1,1
0,,,,47,0,0,3,618,1,4,4,0,1,0,1,1,1,1
0,,,,21,1,0,3,618,1,4,4,0,1,0,1,1,1,1
0,,,,38,1,1,1,625,1,1,1,0,1,0,1,1,1,1
0,,,,27,0,1,1,625,1,1,1,0,1,0,1,1,1,1
0,,,,66,0,1,1,625,1,1,1,0,1,0,1,1,1,1
0,,,,35,0,1,1,625,1,1,1,0,1,0,1,1,1,1
0,,,,44,1,1,1,625,1,1,1,0,1,0,1,1,1,1
1,,,,27,0,0,0,626,1,2,4,0,1,0,1,1,1,1
1,,,,30,1,0,0,626,1,2,4,0,1,0,1,1,1,1
1,,,,27,0,0,0,626,1,2,4,0,1,0,1,1,1,1
1,,,,22,0,0,0,626,1,2,4,0,1,0,1,1,1,1
1,,,,23,1,0,0,626,1,2,4,0,1,0,1,1,1,1
0,,,,30,0,0,3,629,3,4,3,0,1,0,2,1,1,1
0,,,,39,1,0,3,629,3,4,3,0,1,0,2,1,1,1
0,,,,51,1,0,3,629,3,4,3,0,1,0,2,1,1,1
0,,,,28,0,0,3,629,3,4,3,0,1,0,2,1,1,1
0,,,,46,0,0,3,629,3,4,3,0,1,0,2,1,1,1
1,,,,42,0,1,1,639,1,2,2,0,1,0,1,1,1,1
1,,,,38,0,1,1,639,1,2,2,0,1,0,1,1,1,1
1,,,,24,0,1,1,639,1,2,2,0,1,0,1,1,1,1
1,,,,29,1,1,1,639,1,2,2,0,1,0,1,1,1,1
1,,,,36,0,1,1,639,1,2,2,0,1,0,1,1,1,1
0,,,,20,1,0,1,640,1,2,2,0,1,0,1,1,1,1
0,,,,48,0,0,1,640,1,2,2,0,1,0,1,1,1,1
0,,,,45,0,0,1,640,1,2,2,0,1,0,1,1,1,1
0,,,,38,0,0,1,640,1,2,2,0,1,0,1,1,1,1
0,,,,34,0,0,1,640,1,2,2,0,1,0,1,1,1,1
0,,,,36,0,0,1,652,1,4,4,1,0,0,1,1,1,1
0,,,,30,1,0,1,652,1,4,4,1,0,0,1,1,1,1
0,,,,36,0,0,1,652,1,4,4,1,0,0,1,1,1,1
0,,,,70,0,0,1,652,1,4,4,1,0,0,1,1,1,1
0,,,,36,0,0,1,652,1,4,4,1,0,0,1,1,1,1
1,,,,32,0,0,1,654,1,2,3,0,1,0,1,1,1,1
1,,,,33,1,0,1,654,1,2,3,0,1,0,1,1,1,1
1,,,,20,1,0,1,654,1,2,3,0,1,0,1,1,1,1
1,,,,25,1,0,1,654,1,2,3,0,1,0,1,1,1,1
1,,,,31,0,0,1,654,1,2,3,0,1,0,1,1,1,1
0,,,,33,0,0,1,660,3,3,4,1,0,0,1,1,1,1
0,,,,26,1,0,1,660,3,3,4,1,0,0,1,1,1,1
0,,,,34,1,0,1,660,3,3,4,1,0,0,1,1,1,1
0,,,,33,0,0,1,660,3,3,4,1,0,0,1,1,1,1
0,,,,26,0,0,1,660,3,3,4,1,0,0,1,1,1,1
0,,,,53,1,0,1,662,1,1,4,0,1,0,1,1,2,1
0,,,,42,0,0,1,662,1,1,4,0,1,0,1,1,2,1
0,,,,52,0,0,1,662,1,1,4,0,1,0,1,1,2,1
0,,,,31,0,0,1,662,1,1,4,0,1,0,1,1,2,1
0,,,,65,0,0,1,662,1,1,4,0,1,0,1,1,2,1
0,,,,28,0,0,3,666,4,3,4,0,1,0,2,1,1,1
0,,,,30,0,0,3,666,4,3,4,0,1,0,2,1,1,1
0,,,,40,0,0,3,666,4,3,4,0,1,0,2,1,1,1
0,,,,50,0,0,3,666,4,3,4,0,1,0,2,1,1,1
0,,,,36,0,0,3,666,4,3,4,0,1,0,2,1,1,1
0,,,,31,0,0,1,672,1,0,4,0,1,0,1,0,1,1
0,,,,74,1,0,1,672,1,0,4,0,1,0,1,0,1,1
0,,,,68,0,0,1,672,1,0,4,0,1,0,1,0,1,1
0,,,,20,0,0,1,672,1,0,4,0,1,0,1,0,1,1
0,,,,33,1,0,1,672,1,0,4,0,1,0,1,0,1,1
1,,,,54,0,0,1,674,2,3,1,0,1,0,1,1,1,1
1,,,,34,0,0,1,674,2,3,1,0,1,0,1,1,1,1
1,,,,36,0,0,1,674,2,3,1,0,1,0,1,1,1,1
1,,,,29,0,0,1,674,2,3,1,0,1,0,1,1,1,1
1,,,,21,0,0,1,674,2,3,1,0,1,0,1,1,1,1
0,,,,34,1,0,3,682,2,3,3,0,1,0,2,1,1,1
0,,,,28,1,0,3,682,2,3,3,0,1,0,2,1,1,1
0,,,,27,1,0,3,682,2,3,3,0,1,0,2,1,1,1
0,,,,36,0,0,3,682,2,3,3,0,1,0,2,1,1,1
0,,,,40,0,0,3,682,2,3,3,0,1,0,2,1,1,1
0,,,,52,0,2,2,683,1,1,1,0,1,0,1,1,1,1
0,,,,27,0,2,2,683,1,1,1,0,1,0,1,1,1,1
0,,,,26,0,2,2,683,1,1,1,0,1,0,1,1,1,1
0,,,,21,0,2,2,683,1,1,1,0,1,0,1,1,1,1
0,,,,38,0,2,2,683,1,1,1,0,1,0,1,1,1,1
1,,,,38,0,0,1,684,1,2,4,1,0,0,1,1,2,1
1,,,,43,0,0,1,684,1,2,4,1,0,0,1,1,2,1
1,,,,26,0,0,1,684,1,2,4,1,0,0,1,1,2,1
1,,,,21,0,0,1,684,1,2,4,1,0,0,1,1,2,1
1,,,,55,0,0,1,684,1,2,4,1,0,0,1,1,2,1
1,,,,33,0,1,1,685,1,3,3,0,1,0,1,1,1,1
1,,,,45,1,1,1,685,1,3,3,0,1,0,1,1,1,1
1,,,,50,0,1,1,685,1,3,3,0,1,0,1,1,1,1
1,,,,66,0,1,1,685,1,3,3,0,1,0,1,1,1,1
1,,,,51,0,1,1,685,1,3,3,0,1,0,1,1,1,1
1,,,,39,1,0,3,691,1,4,3,0,1,0,2,1,1,1
1,,,,31,0,0,3,691,1,4,3,0,1,0,2,1,1,1
1,,,,23,0,0,3,691,1,4,3,0,1,0,2,1,1,1
1,,,,24,0,0,3,691,1,4,3,0,1,0,2,1,1,1
1,,,,64,1,0,3,691,1,4,3,0,1,0,2,1,1,1
1,,,,26,0,0,0,697,1,1,2,0,1,0,2,1,1,1
1,,,,23,1,0,0,697,1,1,2,0,1,0,2,1,1,1
1,,,,30,0,0,0,697,1,1,2,0,1,0,2,1,1,1
1,,,,32,0,0,0,697,1,1,2,0,1,0,2,1,1,1
1,,,,30,0,0,0,697,1,1,2,0,1,0,2,1,1,1
0,,,,27,0,0,3,700,0,4,4,0,0,1,2,1,1,1
0,,,,27,0,0,3,700,0,4,4,0,0,1,2,1,1,1
0,,,,53,0,0,3,700,0,4,4,0,0,1,2,1,1,1
0,,,,22,0,0,3,700,0,4,4,0,0,1,2,1,1,1
0,,,,22,0,0,3,700,0,4,4,0,0,1,2,1,1,1
0,,,,26,0,0,1,701,1,2,2,0,1,0,1,1,1,1
0,,,,51,0,0,3,701,1,2,2,0,1,0,2,1,1,1
0,,,,35,0,0,1,701,1,2,2,0,1,0,1,1,1,1
0,,,,25,0,0,3,701,1,2,2,0,1,0,2,1,1,1
0,,,,42,0,0,1,701,1,2,2,0,1,0,1,1,1,1
0,,,,30,0,0,3,701,1,2,2,0,1,0,2,1,1,1
0,,,,23,0,0,1,701,1,2,2,0,1,0,1,1,1,1
0,,,,61,0,0,3,701,1,2,2,0,1,0,2,1,1,1
0,,,,35,1,0,1,701,1,2,2,0,1,0,1,1,1,1
0,,,,39,0,0,3,701,1,2,2,0,1,0,2,1,1,1
0,,,,29,1,0,1,707,1,2,2,0,1,0,2,1,1,1
0,,,,51,0,0,1,707,1,2,2,0,1,0,2,1,1,1
0,,,,24,0,0,1,707,1,2,2,0,1,0,2,1,1,1
0,,,,27,1,0,1,707,1,2,2,0,1,0,2,1,1,1
0,,,,35,1,0,1,707,1,2,2,0,1,0,2,1,1,1
0,,,,25,0,0,1,708,1,2,3,0,1,0,1,1,2,1
0,,,,52,0,0,1,708,1,2,3,0,1,0,1,1,2,1
0,,,,35,0,0,1,708,1,2,3,0,1,0,1,1,2,1
0,,,,26,0,0,1,708,1,2,3,0,1,0,1,1,2,1
0,,,,22,1,0,1,708,1,2,3,0,1,0,1,1,2,1
0,,,,39,1,2,1,709,4,1,2,0,1,0,1,0,1,0
1,,,,46,1,0,1,709,1,4,4,0,1,0,1,1,1,1
0,,,,24,1,2,1,709,4,1,2,0,1,0,1,0,1,0
1,,,,35,0,0,1,709,1,4,4,0,1,0,1,1,1,1
0,,,,24,0,2,1,709,4,1,2,0,1,0,1,0,1,0
1,,,,27,0,0,1,709,1,4,4,0,1,0,1,1,1,1
0,,,,35,0,2,1,709,4,1,2,0,1,0,1,0,1,0
1,,,,29,0,0,1,709,1,4,4,0,1,0,1,1,1,1
0,,,,23,1,2,1,709,4,1,2,0,1,0,1,0,1,0
1,,,,57,1,0,1,709,1,4,4,0,1,0,1,1,1,1
0,,,,27,0,0,3,717,1,4,4,0,1,0,3,1,1,1
0,,,,55,1,0,2,717,0,4,4,0,1,0,2,1,1,1
0,,,,36,0,0,3,717,1,4,4,0,1,0,3,1,1,1
0,,,,57,1,0,2,717,0,4,4,0,1,0,2,1,1,1
0,,,,32,0,0,3,717,1,4,4,0,1,0,3,1,1,1
0,,,,37,0,0,2,717,0,4,4,0,1,0,2,1,1,1
0,,,,36,0,0,3,717,1,4,4,0,1,0,3,1,1,1
0,,,,38,1,0,2,717,0,4,4,0,1,0,2,1,1,1
0,,,,45,0,0,3,717,1,4,4,0,1,0,3,1,1,1
0,,,,25,0,0,2,717,0,4,4,0,1,0,2,1,1,1
1,,,,32,0,0,1,719,1,4,4,0,1,0,1,1,2,1
1,,,,37,1,0,1,719,1,4,4,0,1,0,1,1,2,1
1,,,,36,0,0,1,719,1,4,4,0,1,0,1,1,2,1
1,,,,28,0,0,1,719,1,4,4,0,1,0,1,1,2,1
1,,,,34,0,0,1,719,1,4,4,0,1,0,1,1,2,1
1,,,,32,0,0,1,727,2,1,3,0,1,0,1,1,1,1
0,,,,26,1,0,1,727,3,4,4,0,0,1,1,1,1,1
1,,,,49,0,0,1,727,2,1,3,0,1,0,1,1,1,1
0,,,,32,1,0,1,727,3,4,4,0,0,1,1,1,1,1
1,,,,29,0,0,1,727,2,1,3,0,1,0,1,1,1,1
0,,,,23,0,0,1,727,3,4,4,0,0,1,1,1,1,1
1,,,,50,0,0,1,727,2,1,3,0,1,0,1,1,1,1
0,,,,49,0,0,1,727,3,4,4,0,0,1,1,1,1,1
1,,,,63,0,0,1,727,2,1,3,0,1,0,1,1,1,1
0,,,,37,0,0,1,727,3,4,4,0,0,1,1,1,1,1
0,,,,35,1,0,3,730,0,4,2,1,0,0,2,1,1,1
0,,,,26,0,0,3,730,0,4,2,1,0,0,2,1,1,1
0,,,,31,0,0,3,730,0,4,2,1,0,0,2,1,1,1
0,,,,49,1,0,3,730,0,4,2,1,0,0,2,1,1,1
0,,,,48,0,0,3,730,0,4,2,1,0,0,2,1,1,1
0,,,,26,0,0,3,731,1,4,4,0,1,0,2,1,1,1
0,,,,28,0,0,3,731,1,4,4,0,1,0,2,1,1,1
0,,,,44,1,0,3,731,1,4,4,0,1,0,2,1,1,1
0,,,,56,0,0,3,731,1,4,4,0,1,0,2,1,1,1
0,,,,46,0,0,3,731,1,4,4,0,1,0,2,1,1,1
1,,,,26,1,0,1,741,2,0,3,0,1,0,1,1,1,1
1,,,,20,1,0,1,741,2,0,3,0,1,0,1,1,1,1
1,,,,45,0,0,1,741,2,0,3,0,1,0,1,1,1,1
1,,,,43,0,0,1,741,2,0,3,0,1,0,1,1,1,1
1,,,,32,0,0,1,741,2,0,3,0,1,0,1,1,1,1
1,,,,54,1,2,1,745,1,2,2,0,1,0,1,1,1,1
1,,,,42,1,2,1,745,1,2,2,0,1,0,1,1,1,1
1,,,,37,0,2,1,745,1,2,2,0,1,0,1,1,1,1
1,,,,49,0,2,1,745,1,2,2,0,1,0,1,1,1,1
1,,,,44,0,2,1,745,1,2,2,0,1,0,1,1,1,1
1,,,,33,0,0,1,750,1,0,1,0,1,0,1,0,1,1
1,,,,24,1,0,1,750,1,0,1,0,1,0,1,0,1,1
1,,,,33,0,0,1,750,1,0,1,0,1,0,1,0,1,1
1,,,,24,1,0,1,750,1,0,1,0,1,0,1,0,1,1
1,,,,22,0,0,1,750,1,0,1,0,1,0,1,0,1,1
0,,,,40,0,1,1,753,1,2,3,0,1,0,1,1,1,1
0,,,,25,0,1,1,753,1,2,3,0,1,0,1,1,1,1
0,,,,26,1,1,1,753,1,2,3,0,1,0,1,1,1,1
0,,,,25,0,1,1,753,1,2,3,0,1,0,1,1,1,1
0,,,,29,0,1,1,753,1,2,3,0,1,0,1,1,1,1
0,,,,31,0,1,1,754,0,4,4,0,1,0,2,1,1,1
0,,,,38,0,1,1,754,0,4,4,0,1,0,2,1,1,1
0,,,,48,1,1,1,754,0,4,4,0,1,0,2,1,1,1
0,,,,32,0,1,1,754,0,4,4,0,1,0,2,1,1,1
0,,,,27,1,1,1,754,0,4,4,0,1,0,2,1,1,1
1,,,,28,0,0,1,759,1,3,2,0,1,0,1,1,1,1
1,,,,32,0,0,1,759,1,3,2,0,1,0,1,1,1,1
1,,,,34,0,0,1,759,1,3,2,0,1,0,1,1,1,1
1,,,,28,0,0,1,759,1,3,2,0,1,0,1,1,1,1
1,,,,36,1,0,1,759,1,3,2,0,1,0,1,1,1,1
0,,,,39,0,1,1,760,1,3,2,0,1,0,1,1,1,1
0,,,,49,0,1,1,760,1,3,2,0,1,0,1,1,1,1
0,,,,34,1,1,1,760,1,3,2,0,1,0,1,1,1,1
0,,,,31,0,1,1,760,1,3,2,0,1,0,1,1,1,1
0,,,,28,0,1,1,760,1,3,2,0,1,0,1,1,1,1
0,,,,75,0,0,1,763,1,2,1,0,1,0,1,1,1,1
0,,,,30,1,0,1,763,1,2,1,0,1,0,1,1,1,1
0,,,,24,1,0,1,763,1,2,1,0,1,0,1,1,1,1
0,,,,24,1,0,1,763,1,2,1,0,1,0,1,1,1,1
0,,,,23,0,0,1,763,1,2,1,0,1,0,1,1,1,1
1,,,,44,0,1,1,766,3,2,3,0,1,0,1,1,1,1
1,,,,23,1,1,1,766,3,2,3,0,1,0,1,1,1,1
1,,,,24,1,1,1,766,3,2,3,0,1,0,1,1,1,1
1,,,,28,0,1,1,766,3,2,3,0,1,0,1,1,1,1
1,,,,31,0,1,1,766,3,2,3,0,1,0,1,1,1,1
0,,,,24,1,0,1,776,1,2,2,0,1,0,1,1,1,1
0,,,,26,1,0,1,776,1,2,2,0,1,0,1,1,1,1
0,,,,25,0,0,1,776,1,2,2,0,1,0,1,1,1,1
0,,,,33,0,0,1,776,1,2,2,0,1,0,1,1,1,1
0,,,,37,0,0,1,776,1,2,2,0,1,0,1,1,1,1
0,,,,43,1,2,3,781,1,4,4,0,0,1,2,1,1,1
0,,,,23,0,2,3,781,1,4,4,0,0,1,2,1,1,1
0,,,,23,1,2,3,781,1,4,4,0,0,1,2,1,1,1
0,,,,34,0,2,3,781,1,4,4,0,0,1,2,1,1,1
0,,,,32,0,2,3,781,1,4,4,0,0,1,2,1,1,1
0,,,,23,1,0,0,783,0,2,2,0,1,0,1,1,2,1
0,,,,29,1,0,0,783,0,2,2,0,1,0,1,1,2,1
0,,,,38,0,0,0,783,0,2,2,0,1,0,1,1,2,1
0,,,,28,0,0,0,783,0,2,2,0,1,0,1,1,2,1
0,,,,46,0,0,0,783,0,2,2,0,1,0,1,1,2,1
0,,,,23,0,1,1,790,3,2,3,0,1,0,1,1,1,1
0,,,,49,0,1,1,790,3,2,3,0,1,0,1,1,1,1
0,,,,26,0,1,1,790,3,2,3,0,1,0,1,1,1,1
0,,,,28,0,1,1,790,3,2,3,0,1,0,1,1,1,1
0,,,,23,1,1,1,790,3,2,3,0,1,0,1,1,1,1
1,,,,61,0,0,1,795,1,1,4,0,1,0,1,1,1,1
1,,,,37,0,0,1,795,1,1,4,0,1,0,1,1,1,1
1,,,,36,1,0,1,795,1,1,4,0,1,0,1,1,1,1
1,,,,21,0,0,1,795,1,1,4,0,1,0,1,1,1,1
1,,,,25,0,0,1,795,1,1,4,0,1,0,1,1,1,1
1,,,,36,0,0,3,797,0,4,3,0,1,0,1,1,2,1
1,,,,27,0,0,3,797,0,4,3,0,1,0,1,1,2,1
1,,,,22,1,0,3,797,0,4,3,0,1,0,1,1,2,1
1,,,,42,0,0,3,797,0,4,3,0,1,0,1,1,2,1
1,,,,40,1,0,3,797,0,4,3,0,1,0,1,1,2,1
1,,,,36,0,1,1,802,1,4,3,0,1,0,1,1,2,1
0,,,,33,0,0,2,802,1,2,2,0,1,0,2,1,1,1
1,,,,23,1,1,1,802,1,4,3,0,1,0,1,1,2,1
0,,,,63,0,0,2,802,1,2,2,0,1,0,2,1,1,1
1,,,,60,1,1,1,802,1,4,3,0,1,0,1,1,2,1
0,,,,37,1,0,2,802,1,2,2,0,1,0,2,1,1,1
1,,,,34,0,1,1,802,1,4,3,0,1,0,1,1,2,1
0,,,,36,0,0,2,802,1,2,2,0,1,0,2,1,1,1
1,,,,57,0,1,1,802,1,4,3,0,1,0,1,1,2,1
0,,,,52,1,0,2,802,1,2,2,0,1,0,2,1,1,1
0,,,,39,0,0,1,804,1,4,4,0,1,0,1,1,1,1
0,,,,38,1,0,1,804,1,4,4,0,1,0,1,1,1,1
0,,,,25,1,0,1,804,1,4,4,0,1,0,1,1,1,1
0,,,,26,0,0,1,804,1,4,4,0,1,0,1,1,1,1
0,,,,26,0,0,1,804,1,4,4,0,1,0,1,1,1,1
